element,id,geometry,addr:city,addr:postcode,addr:street,amenity,check_date,name,name:kn,emergency,healthcare,addr:housename,designation,addr:district,addr:full,addr:state,level,source,wheelchair,addr:housenumber,name:en,operator,operator:short,operator:type,operator:wikidata,name:ta,addr:country,phone,website,email,healthcare:speciality,addr:floor,opening_hours,note,addr:subdistrict,short_name,branch,mobile,barrier,boundary,name:etymology:wikidata,wikidata,building,fixme:website,religion,alt_name,education,building:levels,description,wikipedia,landuse,old_name,payment:cash,payment:credit_cards,payment:debit_cards,payment:mastercard,payment:visa,roof:levels,roof:shape,toilets:wheelchair,grades,contact:phone,facebook,twitter,type,building:colour,layer,min_level
way,1314991499,"POLYGON ((77.7532327 12.985372, 77.7550438 12.9849228, 77.7546796 12.9841462, 77.7541575 12.9842977, 77.754069 12.9840089, 77.753267 12.984103, 77.7532308 12.9838142, 77.7526554 12.9838939, 77.752689 12.9840168, 77.7529961 12.9848165, 77.7532327 12.985372))",,,,school,,Divine Light Trust For The Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,education,,,,,,,,,,,,,,,,,
way,1319576360,"POLYGON ((77.7034946 12.9718134, 77.7033766 12.9716095, 77.70442 12.9713233, 77.7053541 12.9711308, 77.7054802 12.971574, 77.704579 12.9717603, 77.7038213 12.9717971, 77.7034946 12.9718134))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1320013891,"POLYGON ((77.6654303 12.9705528, 77.6650922 12.9706789, 77.6643626 12.9708431, 77.6645116 12.9717043, 77.6652651 12.9717912, 77.6655519 12.9715891, 77.6656693 12.9715064, 77.6659955 12.9714295, 77.6659387 12.9710777, 77.6656978 12.9711268, 77.6656532 12.9710909, 77.665585 12.9709567, 77.6655111 12.9707637, 77.6654303 12.9705528))",,,,hospital,,BEML Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1347724899,"POLYGON ((77.7118744 12.9570192, 77.7123982 12.9571946, 77.7124374 12.9571229, 77.7127325 12.9566471, 77.7128895 12.9561727, 77.7120465 12.9562203, 77.7118744 12.9570192))",,,,hospital,,Sri Vishveshathirtha Memorial Hospital,,yes,hospital,,,,,,,,,,,,,,,,,,,,,,,,,SVM Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1353870716,"POLYGON ((77.6928972 12.9966231, 77.6927155 12.9967023, 77.6927718 12.9970036, 77.6929603 12.99698, 77.6928972 12.9966231))",,,Whitefield Road,police,,Mahadevpura Police Station,ýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1353870717,"POLYGON ((77.6938215 12.9965987, 77.6937608 12.9963214, 77.6933558 12.9964697, 77.6934129 12.9966635, 77.6938215 12.9965987))",,,,police,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1360333231,"POLYGON ((77.7321382 13.0167819, 77.7319194 13.0161359, 77.7315782 13.0162321, 77.7318024 13.016875, 77.7321382 13.0167819))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1360333232,"POLYGON ((77.7320682 13.0155298, 77.7316475 13.0157093, 77.7317807 13.0159876, 77.7322362 13.0158639, 77.7320682 13.0155298))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1360924190,"POLYGON ((77.7529399 12.9701163, 77.7528808 12.9696987, 77.7536485 12.9694859, 77.7537513 12.9700212, 77.7529399 12.9701163))",,,,school,,Government School,ýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1360924191,"POLYGON ((77.7542522 12.9679158, 77.7546837 12.967873, 77.7546757 12.9676316, 77.754207 12.9676796, 77.7542522 12.9679158))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1370147606,"POLYGON ((77.7355241 13.0338328, 77.7354169 13.0334239, 77.7349985 13.0335271, 77.7350616 13.0337803, 77.7351445 13.0338629, 77.7355241 13.0338328))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1370147618,"POLYGON ((77.7389829 13.0306265, 77.7392578 13.0315947, 77.7397446 13.0313713, 77.7395099 13.0305037, 77.7389829 13.0306265))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1395880704,"POLYGON ((77.6692615 13.0109057, 77.6698476 13.0108116, 77.6698253 13.0106682, 77.6701576 13.0106252, 77.6701617 13.0100083, 77.6691548 13.0101847, 77.66922 13.0105842, 77.6692615 13.0109057))",Bengaluru,560016,"Main road, Ramamurthy Nagar",school,,Jaigopal Garodia Rashtrotthana Vidya Kendra,,,,,,,,,,,,,,,,,,,,,https://rvkcbse.in/rm-nagar/index.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1410389516,"POLYGON ((77.6856727 13.0246915, 77.6879391 13.0239838, 77.6878479 13.0236258, 77.6872088 13.023803, 77.6864898 13.0240024, 77.6855627 13.0242595, 77.6856727 13.0246915))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1411381105,"POLYGON ((77.6928638 13.0192681, 77.6928231 13.0187657, 77.6922578 13.0188093, 77.6922985 13.0193117, 77.6928638 13.0192681))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1411408712,"POLYGON ((77.6738025 13.0196341, 77.6734082 13.0193826, 77.6728322 13.0197184, 77.6730435 13.0200496, 77.6738025 13.0196341))",,,,school,,Chaitanya E-Techno School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1412415472,"POLYGON ((77.6827215 13.0113446, 77.6820003 13.0111274, 77.6819766 13.0115638, 77.6820115 13.0117936, 77.6822058 13.0117745, 77.6826224 13.0117105, 77.6827215 13.0113446))",,,,school,,Government Higher Primary School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1412415497,"POLYGON ((77.6847204 13.0155562, 77.6854048 13.0154095, 77.6851049 13.0146518, 77.684856 13.0146166, 77.684805 13.0149052, 77.6849319 13.0149052, 77.6849183 13.0151622, 77.6847677 13.0151713, 77.6847777 13.0154192, 77.6847372 13.0154217, 77.6847204 13.0155562))",,,,school,,BNR Memorial School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1413065964,"POLYGON ((77.6798891 13.0120843, 77.6795176 13.0121921, 77.679405 13.0122476, 77.6794566 13.012341, 77.6797543 13.0127598, 77.6799904 13.0128957, 77.6801124 13.012786, 77.6798891 13.0120843))",,,"1st Main Road, Manjunatha Layout",school,,"St. Anthony's Primary, Middle and Girls High School",,,,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 09:00-15:30; Sa 09:00-12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1414809488,"POLYGON ((77.6781035 13.0354764, 77.6776046 13.0354503, 77.6776019 13.035777, 77.6776193 13.0361075, 77.6781235 13.0361767, 77.6781035 13.0354764))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1414809669,"POLYGON ((77.6885627 13.0364577, 77.6877473 13.0362761, 77.6876297 13.0366189, 77.6875958 13.0367177, 77.6882569 13.0368758, 77.6882717 13.0367948, 77.6884232 13.0368326, 77.6885627 13.0364577))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1415079193,"POLYGON ((77.6688901 13.024466, 77.6686111 13.0247848, 77.6695959 13.0259476, 77.6698184 13.0256334, 77.6699643 13.0254276, 77.6688901 13.024466))",,,,school,07-07-2025,Sri Chaitanya Techno School,ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý,,,,,,,,,,,,Sri Chaitanya Techno School,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1415079194,"POLYGON ((77.6692508 13.0240348, 77.6688901 13.024466, 77.6699643 13.0254276, 77.6703478 13.0248945, 77.6692508 13.0240348))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1415083462,"POLYGON ((77.6834249 13.0316639, 77.6841827 13.0316025, 77.684125 13.0302659, 77.6833418 13.0303142, 77.6834249 13.0316639))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1415083463,"POLYGON ((77.687007 13.0284746, 77.6861688 13.0286497, 77.6863392 13.0290612, 77.6867777 13.0289384, 77.6869038 13.0290939, 77.6871009 13.0290495, 77.687007 13.0284746))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1415322381,"POLYGON ((77.6942305 13.034326, 77.6940115 13.0334008, 77.6932713 13.0335767, 77.6934578 13.0345227, 77.6935248 13.034524, 77.6935959 13.0348898, 77.6941042 13.0347748, 77.6940311 13.03436, 77.6942305 13.034326))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1415322435,"POLYGON ((77.6980108 13.0342418, 77.6982374 13.0347748, 77.6983219 13.0348924, 77.6987712 13.0351655, 77.6988168 13.0352883, 77.6991668 13.0354059, 77.6995128 13.0354333, 77.6995532 13.034269, 77.6980108 13.0342418))",,,,school,,Birla Open Minds International School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,education,,,,,,,,,,,,,,,,,
way,1415343635,"POLYGON ((77.6885253 13.0315646, 77.6883253 13.0316156, 77.6883468 13.0316685, 77.6881911 13.0317211, 77.6882368 13.0318249, 77.688361 13.0320978, 77.6887512 13.0319259, 77.6885253 13.0315646))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1421739089,"POLYGON ((77.7043435 13.0285791, 77.704192 13.0290847, 77.7053547 13.0293983, 77.705411 13.0289841, 77.7056819 13.0290508, 77.70571 13.0288823, 77.7054468 13.0287662, 77.7054623 13.0285761, 77.7053157 13.0285462, 77.7052889 13.0287394, 77.7043435 13.0285791))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1421739175,"POLYGON ((77.701377 13.0210779, 77.7019362 13.0210492, 77.7019738 13.0206389, 77.7017424 13.0205961, 77.7017416 13.0205293, 77.7014212 13.0204392, 77.7013636 13.0207473, 77.7014387 13.0207656, 77.701377 13.0210779))",,560036,,hospital,,Shanthinilaya Hospital,,,,,,Bengaluru Urban,"K.R.Puram, Battarahalli, Bengaluru",Karnataka,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1423887067,"POLYGON ((77.6661112 13.0201891, 77.665125 13.020372, 77.665163 13.0205661, 77.6661492 13.0203832, 77.6661112 13.0201891))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1424040539,"POLYGON ((77.6698348 13.0179393, 77.669263 13.018112, 77.6693503 13.0184527, 77.6700212 13.0182283, 77.6698348 13.0179393))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,education,,,,,,,,,,,,,,,,,
way,1426072434,"POLYGON ((77.6911564 13.039933, 77.6909687 13.0399435, 77.6909579 13.0403616, 77.691102 13.0403769, 77.6911538 13.0403798, 77.6911564 13.039933))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1429161298,"POLYGON ((77.7178431 13.009322, 77.7189048 13.0091142, 77.7188502 13.0087078, 77.718012 13.0088359, 77.7178135 13.0088803, 77.7178431 13.009322))",,,,school,,Mar Thoma School,ýýýýýýýýýýýý ýýýýýýýýý ýýýýýýýýýýýý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1429161354,"POLYGON ((77.7057867 13.0093635, 77.7059743 13.0093337, 77.7058455 13.008338, 77.7057691 13.0077069, 77.7052099 13.0077971, 77.7052557 13.0083494, 77.7052742 13.0083485, 77.7052915 13.0087345, 77.7056739 13.0086686, 77.7057867 13.0093635))",,,,school,,Indus Valley College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1429161430,"POLYGON ((77.7052742 13.0083485, 77.7052557 13.0083494, 77.7049738 13.0083642, 77.7050208 13.0092396, 77.7051066 13.0092279, 77.7051508 13.0095323, 77.7055639 13.0094579, 77.7055331 13.0092592, 77.7053158 13.0092775, 77.7052915 13.0087345, 77.7052742 13.0083485))",,,,school,,Guntur Oxford School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1432357757,"POLYGON ((77.7179329 12.9671994, 77.7180281 12.9671975, 77.7180211 12.9668727, 77.7179259 12.9668747, 77.7179329 12.9671994))",,,,hospital,,Mahanandi,ýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,
way,1432363480,"POLYGON ((77.7293538 13.0069215, 77.728824 13.0071921, 77.7292237 13.00772, 77.7295777 13.0075788, 77.7295446 13.0074824, 77.7293538 13.0069215))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1433298945,"POLYGON ((77.6917004 12.9783453, 77.6923063 12.9784539, 77.6921996 12.9776515, 77.6916078 12.9776759, 77.6917004 12.9783453))",,,,school,08-03-2025,Vibgyor Roots And Rise School,,,,,,,,,,survey,,,,,,,,,,+91 80 4934 2000; +91 96866 91166,https://www.vibgyorrise.com/school/doddanekkundi-cbse,support.vi15134@vgos.org,,,,,,,,,,,,,,,,,,,,,education,,,,,,,,,,,,,,,,,
way,1443406415,"POLYGON ((77.6937193 13.0081904, 77.694068 13.0081564, 77.69384 13.0075527, 77.6935664 13.007652, 77.6937193 13.0081904))","K.R Puram, Bangalore",,Old Madras Road,police,,KR Puram Traffic Police Station,ýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1443894895,"POLYGON ((77.6781765 12.9732111, 77.6774356 12.9734085, 77.6775208 12.9736708, 77.6782587 12.97348, 77.6782502 12.9734522, 77.6781765 12.9732111))",,,,school,,Hayagriva Girls' School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,education,,,,,,,,,,,,,,,,,
way,1443942873,"POLYGON ((77.6818456 12.9710576, 77.6827205 12.9711301, 77.6826696 12.9708574, 77.682672 12.9707962, 77.6826911 12.9703004, 77.6820707 12.9702718, 77.6820501 12.9703166, 77.6822938 12.9703261, 77.6822713 12.9710119, 77.6818485 12.9709928, 77.6818456 12.9710576))",,,,school,,Sri Chaitanya Future Pathways Global School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1444260395,"POLYGON ((77.6774048 12.9796986, 77.6778157 12.979561, 77.6777609 12.9792283, 77.6772857 12.979407, 77.6774048 12.9796986))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1445950447,"POLYGON ((77.6772802 12.9827096, 77.6772725 12.9824713, 77.677022 12.9824237, 77.6769707 12.9824283, 77.6769982 12.9826585, 77.6770238 12.9827305, 77.6772802 12.9827096))",Bengalore,560093,"19th Cross, Kaggadasapura",school,,Government Primary School,ýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý,,,,,,,,,,,,,BBMP,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,education,,,,,,,,,,,,,,,,,
way,1445950806,"POLYGON ((77.6771973 12.9842856, 77.6773671 12.9842574, 77.6773107 12.9839358, 77.6771409 12.9839641, 77.6771973 12.9842856))",,,Kaggadasspura Main Road,school,,Saraswati Vidya Mandir,ýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1449595456,"POLYGON ((77.6794649 12.9647908, 77.6791267 12.9649484, 77.6792075 12.9651176, 77.6791873 12.9651281, 77.6791968 12.9651721, 77.679259 12.9651576, 77.6794091 12.965481, 77.6794983 12.9654381, 77.6795108 12.9654885, 77.6797747 12.9654383, 77.6795715 12.9650226, 77.6794649 12.9647908))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,education,,,,,,,,,,,,,,,,,
way,1452396099,"POLYGON ((77.6857558 12.9945534, 77.6858805 12.9947442, 77.6864438 12.9944175, 77.6862818 12.9942186, 77.6857558 12.9945534))",,,,school,,St. Theresa School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1454051715,"POLYGON ((77.7566988 12.982223, 77.7570167 12.9821023, 77.7570918 12.9822931, 77.7574593 12.9822042, 77.7571052 12.9809575, 77.7563516 12.9812475, 77.7566988 12.982223))","Whitefield, Bangalore",560066,Channasandra Main Road,school,,Whitefield Global School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1456248482,"POLYGON ((77.7464783 13.0200914, 77.7471489 13.0200574, 77.747114 13.0195217, 77.7465883 13.0195243, 77.7464783 13.0200914))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1456405519,"POLYGON ((77.735652 13.0369726, 77.7350744 13.0371544, 77.7352561 13.0377024, 77.7351782 13.0378792, 77.735779 13.0378086, 77.735838 13.0375421, 77.735652 13.0369726))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1456924471,"POLYGON ((77.7146137 13.0332697, 77.7145801 13.0329248, 77.7140692 13.0333298, 77.7142408 13.0335545, 77.7146137 13.0332697))",,,,school,,St. Gaspar Vidyalaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1491389273,"POLYGON ((77.678497 12.9902364, 77.6786325 12.9908781, 77.6788593 12.9908321, 77.678731 12.9902297, 77.678497 12.9902364))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1493374059,"POLYGON ((77.6951475 12.9925201, 77.6956116 12.9923659, 77.6956518 12.9924377, 77.695747 12.9924038, 77.6956384 12.9921228, 77.6957363 12.9920888, 77.6955713 12.9917151, 77.6951408 12.9919346, 77.6950067 12.9919908, 77.6951475 12.9925201))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1506885655,"POLYGON ((77.6914139 13.0282302, 77.6917773 13.0281597, 77.6917063 13.0277246, 77.6913254 13.0277938, 77.6914139 13.0282302))",,,,school,,Mother Theresa Memorial School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,education,,,,,,,,,,,,,,,,,
way,1506956614,"POLYGON ((77.7032921 13.0366458, 77.7036595 13.036557, 77.7036515 13.0365183, 77.703426 13.0354339, 77.7033243 13.0349447, 77.7029568 13.0350623, 77.7032921 13.0366458))",,,,school,,Christ International School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,education,,,,,,,,,,,,,,,,,
way,1511814372,"POLYGON ((77.7342069 12.9884636, 77.734215 12.9882652, 77.7337056 12.9882286, 77.7334595 12.9897065, 77.7339111 12.9897773, 77.7342043 12.9885266, 77.7342069 12.9884636))",,560048,,hospital,,Aster Whitefield Hospital,,,hospital,,,Bengaluru Urban,"Plot No.3 and 4, Sadaramangala Industrial Area, Near Itpl",Karnataka,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,,,,,,,,,
way,1523628124,"POLYGON ((77.7144869 13.0281761, 77.7149972 13.0280591, 77.7148417 13.0275547, 77.714721 13.0274424, 77.7147022 13.027398, 77.7143562 13.027479, 77.7143864 13.0277462, 77.7144869 13.0281761))",,,,school,,Princeton Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,education,,,,,,,,,,,,,,,,,
way,1523903484,"POLYGON ((77.7059013 13.0205821, 77.7052099 13.02078, 77.7051951 13.0209747, 77.7054512 13.0210139, 77.705749 13.0210152, 77.7060219 13.0209813, 77.7059013 13.0205821))",,,Thambuchettypalya Main Road,school,,Indus Valley School,,,,,,,,,,,,,Indus Valley School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1526189630,"POLYGON ((77.7120408 13.0150595, 77.7123144 13.015104, 77.7124123 13.0151013, 77.7124109 13.0148975, 77.7124192 13.0148843, 77.7124297 13.0148727, 77.7124498 13.0148583, 77.7127723 13.0148642, 77.7127992 13.0144761, 77.712024 13.0145663, 77.7120408 13.0150595))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1528477573,"POLYGON ((77.7130499 13.0039344, 77.7136897 13.0039279, 77.7136816 13.0034183, 77.7136199 13.0034222, 77.7130178 13.0035464, 77.7130499 13.0039344))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1530102520,"POLYGON ((77.6995833 12.9861676, 77.6995035 12.9859299, 77.6993375 12.9859547, 77.6993841 12.9862031, 77.6995833 12.9861676))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1530398624,"POLYGON ((77.7047709 13.0012261, 77.704854 13.0017165, 77.7053336 13.0016394, 77.7052505 13.0011489, 77.7047709 13.0012261))",,,,school,,Sri Krishna High School and PU College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1532306143,"POLYGON ((77.698216 13.0131191, 77.6973282 13.0127141, 77.6973778 13.0132759, 77.697833 13.013239, 77.6978539 13.0133988, 77.6979917 13.0133787, 77.6981141 13.0133609, 77.6980973 13.0132126, 77.6981939 13.0132067, 77.698216 13.0131191))",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1550281250,"POLYGON ((77.7184481 12.9847979, 77.7184519 12.9846414, 77.7183661 12.9846689, 77.7182992 12.9843807, 77.7178393 12.984542, 77.7178486 12.98481, 77.7184481 12.9847979))","Hoodi, Mahadevapura, Bangalore",560048,Basava Nagar Main Road,school,,SM English School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
